,date,title,paragraph,length
335,2016-07,要闻中国银监会召开2016年上半年全国银行业监督管理工作暨经济金融形势分析会议,——以全面从严治党和层层传导压力为重点，加强系统党建工作。全力抓好中央专项巡视整改工作。第一时间召开党委会研究巡视反馈意见和整改工作，制定专项整改方案，逐一制定问题清单、任务清单和责任清单；召开专题民主生活会，举办全系统党建工作培训班，组成15个督导检查组，对下级党委进行全覆盖专项检查；制定全面从严治党指导意见等相关制度47项。认真开展“两学一做”学习教育。围绕专题开展学习讨论，结合学习教育开展“尊党章守党纪严党规”活动，有力促进了银行业健康发展。据初步统计，截至6月末，银行业资产总额212.31万亿元，同比增长15.6％；各项存款余额150.59万亿元，同比增长10.7％；各项贷款余额106.69万亿元，同比增长13.0％。商业银行不良贷款率1.81％；银行业金融机构贷款损失准备金3.47万亿元，同比增长16.1%，拨备覆盖率保持在161.3％的较高水平；主要商业银行资本充足率13.2％，核心一级资本充足率10.7%，同比上升0.4个百分点，资本和拨备仍然较为充足。,440.0
336,2016-07,要闻中国银监会召开2016年上半年全国银行业监督管理工作暨经济金融形势分析会议,会议强调，当前宏观经济运行中的挑战和压力对银行业的金融服务供给提出更高要求。下半年，要以踏石留印、抓铁有痕的劲头，持续推进各项工作。,66.0
337,2016-07,要闻中国银监会召开2016年上半年全国银行业监督管理工作暨经济金融形势分析会议,——紧扣供给侧结构性改革，持续提升服务实体经济的能力。着力支持新兴产业和重点领域。扎实推进投贷联动试点工作；紧跟国家重点战略、重点行业、重点企业，提供针对性强、附加值高的金融服务；落实“中国制造2025”规划，推动中国制造、中国装备、中国企业“走出去”发展。着力支持“三农”和扶贫。推动建设全国农业信贷担保体系，积极开展农村土地承包经营权、农民住房财产权、农村集体经营性建设用地使用权抵押贷款试点；创新涉农消费信贷产品，加大对夏收夏种、秋收和农田水利基础设施建设等农民生产生活的信贷支持，努力实现涉农信贷投放持续增长；狠抓“精准”二字推动金融扶贫，精心设计帮扶措施，精细规划扶贫项目，精确识别扶贫对象，找准贫困点、摸准扶贫对象、对准贫困原因，转大水漫灌为精准滴灌，力争实现贫困地区各项贷款增速高于所在省（区、市）当年各项贷款平均增速，贫困户贷款增速高于农户贷款平均增速。着力支持民间投资和小微企业。对待民间投资、民营企业要切实体现“亲清”二字，做到“三个不得”：不得随意提高放贷条件，不得设置玻璃门和弹簧门，不得进行歧视性服务；对待小微企业，要体现“帮扶”二字，做到“五个不得”：不得违规放贷，不得过桥转贷，不得虚假统计，不得乱收费用，不得乱浮利率；加大违规收费清理规范和督查处罚力度，对不合理收费行为发现一起坚决严肃查处一起；积极开展续贷、循环贷款等还款方式创新，积极运用大数据等互联网信息技术，推广“银税互动”、“银税保互动”、“双基联动”、“网格服务”等新型服务模式，切实实现小微企业贷款“三个不低于”目标。,657.0
338,2016-07,要闻中国银监会召开2016年上半年全国银行业监督管理工作暨经济金融形势分析会议,"——把防范化解风险放在更加突出的位置，有力维护金融稳定。重点防范好流动性风险、交叉金融产品风险、海外合规风险、非法集资风险等四类风险。开展全面风险排查，强化风险排查的准确性和风险处置的有效性。强化责任落实的严肃性，落实好风险防控主体责任，落实好董事长作为风险防范第一责任人、行长作为风险控制第一责任人、监事长作为风险监督第一责任人的责任。落实好风险处置的主体责任，做到“风险在什么地方出现，就在什么地方化解”。遏制不良贷款快速上升，进一步挖掘银行业金融机构回收核销不良资产的潜力，激发金融资产管理公司批量市场化处置不良资产的活力，提升地方资产管理公司有效参与不良资产处置的能力；扩大不良资产证券化试点机构范围。继续稳妥开展P2P网络借贷风险专项整治工作。重点做好“四看”,识别判断不规范P2P中介：一看机构性质，是否坚持了信息中介定位；二看担保增信，有没有向出借人提供担保或者承诺保本保息高收益；三看资金流向，有没有点对点的资金进入P2P平台账户，有没有接受、归集出借人资金形成资金池；四看营销方式，有没有在平台以外向社会不特定对象进行公开宣传，尤其是标榜高额回报的公开推介宣传。各银监局要积极发挥专业优势，向当地政府主动报告、与当地政府主动联系、为当地政府主动服务，与地方政府一道做好专项整治工作。继续鼓励民间资本参与高风险城市商业银行和农村中小金融机构的重组改制。鼓励银行业金融机构补充资本，提升损失吸收和风险处置能力。",612.0
339,2016-07,要闻中国银监会召开2016年上半年全国银行业监督管理工作暨经济金融形势分析会议,——以全面开展“两个加强、两个遏制、回头看”为抓手，促进合规经营。从2014年12月开始，按照国务院的统一部署，银监会组织深入开展了“两个加强、两个遏制”专项检查工作，并自主开展了“回头看”，取得了一定成效。本次“回头看”是今年下半年的一项重点工作。开展“回头看”根本的出发点、立足点、落脚点仍然是服务经济社会发展大局，特别是服务实体经济。要协调好金融创新与服务实体、防范风险与促进发展、践行经营理念与落实宏观政策之间的关系，着力扭转资金“脱实向虚”现象。要重点严查十大行为：一是落实中央宏观政策和监管要求不力的行为；二是考核激励机制不科学，重发展速度、轻风险内控的行为；三是违规收费，增加企业融资负担的行为；四是热衷当通道、做过桥、加链条，资金“脱实向虚”的行为；五是违规办理票据业务、签订抽屉协议、贷款“三查”执行不力等行为；六是违规私售飞单和代理销售，误导或诱导购买投资产品的行为；七是充当资金掮客，参与民间借贷和非法集资的行为；八是操作风险管控不力，有章不循、违规操作的行为；九是内外勾结、违法犯罪的行为；十是瞒报或迟报重大风险案件、对相关责任人查处问责不力的行为。强化责任追究，建立机构内部问责、监管问责和监管问责再监督三位一体的问责机制；严格落实对重大风险事件的“双线问责、上追两级”制度和“双罚”制度，坚持违规处罚与没收非法所得并举，做到见钱、见人、见整改。以“回头看”为契机，对现有的规章制度、内控机制、业务流程进行全面“查漏补缺”，把银行业经营行为和监管行为关进“制度的笼子”，完善长效机制和提高监管有效性。,663.0
340,2016-07,要闻中国银监会召开2016年上半年全国银行业监督管理工作暨经济金融形势分析会议,——落实任务、严明纪律，确保圆满完成年度工作任务。把思想行动统一到中央决策部署上来，认真开展“两学一做”学习教育，加大巡视和审计力度，推动全面从严治党层层传导，真正把纪律和规矩挺在前面，推动各项工作落实。抓严抓实巡视后续整改工作，坚决治理作风不实问题。银监会党委委员、副主席郭利根主持会议，银监会党委班子成员和国有重点金融机构监事会主席出席会议。中投公司有关负责同志，主要银行业金融机构负责人，银监会机关各部门、相关行业协会等单位负责人在主会场参会。各银监局、银监分局、京外有关银行业金融机构负责人等在各分会场参会。,258.0
341,2016-06,要闻二十国集团国际金融架构工作组第四次会议在首尔召开,"2016年6月20日，二十国集团（G20）国际金融架构工作组第四次会议在韩国首尔召开。人民银行派团参加了会议。会议由工作组联合主席法国财政部和韩国财政部共同主持。会议通过了将提交给G20部长的工作组总结报告,就完善资本流动的监测和应对、加强以国际货币基金组织为核心的全球金融安全网并完善国际货币基金组织与区域安全网的合作、继续推动基金组织份额和治理结构改革、提高主权债重组的有序性和可预测性、扩大特别提款权（SDR）的使用和完善本币债券市场提出了一系列建议。",229.0
342,2016-06,要闻二十国集团国际金融架构工作组第四次会议在首尔召开,来自G20成员国、嘉宾国及相关国际组织的代表参加了会议。,28.0
343,2016-06,要闻汪洋出席全国金融扶贫工作电视电话会议,6月17日，全国金融扶贫工作电视电话会议在北京召开，国务院副总理、国务院扶贫开发领导小组组长汪洋出席会议并讲话。新华社记者张铎摄。,65.0
344,2016-06,要闻汪洋在金融扶贫工作电视电话会议上强调 加大金融扶贫力度 加快脱贫攻坚步伐,汪洋在金融扶贫工作电视电话会议上强调加大金融扶贫力度加快脱贫攻坚步伐6月17日，全国金融扶贫工作电视电话会议在北京召开，国务院副总理、国务院扶贫开发领导小组组长汪洋出席会议并讲话。新华社记者张铎摄全国金融扶贫工作电视电话会议17日在北京召开，国务院副总理、国务院扶贫开发领导小组组长汪洋出席会议并讲话。他强调，金融扶贫是增加扶贫投入的重要渠道，是脱贫攻坚的关键举措。要认真贯彻中央扶贫开发工作会议精神，鼓励和引导商业性、政策性、开发性、合作性等各类金融机构实施特惠金融政策，加大对扶贫的支持力度，为打赢脱贫攻坚战提供强有力支撑。,264.0
345,2016-06,要闻汪洋在金融扶贫工作电视电话会议上强调 加大金融扶贫力度 加快脱贫攻坚步伐,汪洋强调，新时期金融扶贫要坚持精准扶贫精准脱贫基本方略，紧紧围绕建档立卡贫困人口脱贫开展工作，确保贫困人口受益。要广辟资金来源，用好扶贫再贷款、专项金融债等多种政策工具，向金融机构提供长期、低成本资金。发挥财政资金“四两拨千斤”导向作用，通过融资担保、贷款贴息等，撬动更多金融资源支持扶贫。要创新金融扶贫产品，落实免抵押免担保的扶贫小额信贷，扩大保险覆盖减少因病因灾返贫。创新金融帮扶方式，加强对带动贫困人口脱贫的龙头企业、合作社等的金融支持。鼓励金融机构延伸服务网络，下沉服务重心，充分利用农村基层组织、驻村扶贫工作队等资源，降低金融服务成本，提高贫困人口金融服务可及性和质量，防范金融风险。做好金融和扶贫信息对接共享，强化考核监督，确保金融扶贫取得实效。,329.0
346,2016-04,要闻扶贫办副主任出席全国银行业扶贫开发金融服务工作推进（电视电话）会议,4月15日，中国银行业监督管理委员会与国务院扶贫办联合召开全国银行业扶贫开发金融服务工作推进（电视电话）会议。中国银行业监督管理委员会副主席周慕冰、国务院扶贫办副主任欧青平出席会议并讲话。欧青平指出，中央扶贫开发工作会议以来，银监会要求银行业金融机构对扶贫开发金融服务工作进行单独管理、单独核算、单独调配资源，对贫困地区县域金融机构划分“责任田”，对扶贫小额信贷实行“包干服务”，这些做法受到中央领导肯定。,203.0
347,2016-04,要闻扶贫办副主任出席全国银行业扶贫开发金融服务工作推进（电视电话）会议,欧青平强调，习近平总书记和李克强总理关于做好金融扶贫的重要指示和中央《决定》提出的20条金融扶贫举措，是做好“十三五”期间金融扶贫工作的根本保障和基本遵循，我们一定要认真学习、深刻领会、全面贯彻、逐项落实。欧青平要求，贫困地区要组织开展专项信用体系建设，突出考察贫困农户诚信度；充分发挥基层组织、驻村工作队和帮扶责任人的作用，把扶贫小额信贷等重要专项工作作为驻村工作队的职责，作为履职考核的一项重要内容；鼓励支持设立风险补偿金，加快实现贫困县设立风险补偿金全覆盖；创新保险推动扶贫小额信贷发展模式，积极开展扶贫小额信贷保证保险，完善风险防范机制；搭建金融扶贫信息共享平台，实现银行业金融机构信息系统与扶贫部门信息系统有效对接。国开行、农发行、农业银行、邮储银行等银行业金融机构相关负责人在主会场参加会议。各省（自治区、直辖市）、市（州）银监部门、扶贫部门相关负责同志在分会场参加会议。,392.0
348,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,姜洋副主席在全国扶贫开发金融服务工作电视电话会议上的讲话各位领导，各位同事：大家下午好！近期中央召开了扶贫开发工作会议，深入分析了全面建成小康社会进入决胜阶段脱贫攻坚面临的形势和任务，对脱贫攻坚的各项工作作了重要部署。下面我代表证监会就资本市场支持扶贫开发谈几点认识。,134.0
349,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,一、深刻领会中央扶贫开发工作会议精神中央扶贫开发工作会议后，证监会党委召开会议迅速对中央扶贫开发工作会议精神进行了传达学习，认真学习习近平总书记、李克强总理、汪洋副总理在会上的重要讲话精神。深入领会党中央、国务院精准扶贫、精准脱贫基本方略的深刻内涵，把思想、行动统一到中央决策部署上来。研究贯彻落实的具体措施，强调要继续发挥资本市场促进资本形成、优化资源配置的功能，进一步加强对扶贫开发工作的领导，加大资本市场对脱贫攻坚的支持力度，按照党中央、国务院的部署和要求，打赢脱贫攻坚战。,240.0
350,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,二、证监会支持扶贫开发工作的做法近几年来，证监会注重发挥资本市场对国家扶贫开发事业的服务功能，调动和带领行业和市场力量支持扶贫脱贫，积极引导贫困地区、少数民族地区、革命老区利用资本市场促进经济社会发展，取得了积极成效。,109.0
351,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,一是建立健全资本市场支持扶贫开发工作长效机制。我会出台了《中国证监会支持赣南等原中央苏区振兴发展的实施意见》，与人民银行等部委联合出台了《全面做好扶贫开发金融服务工作的指导意见》，对完善金融支持扶贫开发工作作出制度性安排。此外，还制定了民族地区资本市场培训基金管理办法（试行），组织证券期货交易所捐赠9000万元，专门用于支持新疆等5个少数民族地区证券期货行业教育培训，普及金融知识，培养当地人才。,199.0
352,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,二是充分发挥资本市场对“三农”的服务功能。2007年至2015年11月底，共有21家农业企业实现首次公开发行股票并上市，融资额159亿元；已上市农业企业再融资332亿元。同时，我会积极推动农业龙头企业做优做强。2009年至2015年11月底，涉农上市公司重大资产重组共计22项，累计金额达360亿元，对于提高农业组织化程度、加快转变农业发展方式发挥了重要作用。期货市场服务“三农”的渠道和机制进一步拓展。目前，我国期货市场已上市21个农产品期货品种，覆盖粮棉油糖的品种体系基本形成。越来越多的涉农主体利用期货市场来管理生产经营风险。,266.0
353,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,三是重点加强对少数民族地区的支持力度。建立健全对口支持西藏资本市场发展的长效机制，落实西藏等西部地区企业股票首次公开发行优先审核政策，减免西藏等5个少数民族自治区企业在新三板挂牌的费用并提供专门审核服务。截至2015年11月底，来自内蒙古、新疆、广西、宁夏、西藏、云南、贵州、四川8个省（区、市）以及湘西土家族自治州、延边朝鲜族自治州的新三板挂牌企业达324家，比2014年底增加241%，占新三板挂牌公司数量的7.5%。预计年底少数民族地区在新三板挂牌企业将突破400家。,237.0
354,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,四是全力做好定点扶贫工作。我会于1998年9月参与定点扶贫工作。2012年，我会主动新增帮扶河南兰考等8个县，帮扶总数达到10个重点县。2013年新一轮定点扶贫正式启动后，我会先后选派了两批共15名年轻优秀干部到10个定点县挂职扶贫，累计投入资金近5500万，帮助协调引进项目资金超过15个亿。,147.0
355,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,三、进一步发挥资本市场服务脱贫攻坚的积极作用一是强化脱贫攻坚工作机制。近日，证监会扶贫开发工作领导小组进行了调整强化。加强了领导小组力量，并设专人专职具体抓扶贫开发工作。领导小组将加强对资本市场支持脱贫攻坚工作的统筹，有效组织动员派出机构、交易所、行业协会、市场经营机构、上市公司等的资源，把扶贫力量集中使用、聚焦精准帮扶。组织动员行业机构积极参与脱贫攻坚工作，发挥专业优势，深入基层为脱贫攻坚提供专业服务。在《全面做好扶贫开发金融服务工作的指导意见》基础上，制定当前和今后一段时期资本市场支持脱贫攻坚的具体政策措施。,259.0
356,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,二是创新脱贫攻坚的措施。进一步优化制度安排，不断拓宽贫困地区多元化融资渠道。积极支持和培育贫困地区企业上市，充分利用全国中小企业股转系统和区域性股权市场挂牌、股份转让功能，促进贫困地区企业融资发展。通过生态旅游开发，扶贫资金入股，推动贫困地区资源变资产、农民变股东，带动贫困人口增收。继续落实好支持西部地区企业首次公开发行审核以及5个少数民族自治区企业挂牌审核服务和有关费用的特殊优惠政策，并考虑将优惠范围扩展到14个集中连片特困地区。鼓励证券交易所、保荐机构加强培育辅导贫困地区有上市前景的企业。协调和引导证券期货经营机构加大贫困地区资本市场培训培育、产品创新和金融服务的力度，促进资金、土地、人才、技术、管理等要素资源向贫困地区集聚。,319.0
357,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,三是加大对“三农”的支持力度。有序引导各类资本流入优质农业项目，支持农业产业投资基金、农业私募股权投资基金和农业科技创业投资基金发展，推动科技、创意、资本与农业的全面对接，积极支持高科技和新商业模式、新经济业态的农业企业成长壮大，为“三农”发展注入强劲动力。支持农业龙头企业和大型专业化公司，通过并购、重组等方式，有效整合上下游产业链，进一步增强龙头企业带动能力，全面提高我国农业产业化经营水平。加大债券市场服务“三农”力度，鼓励支持更多符合条件的涉农企业通过发行公司债、中小企业私募债和资产证券化产品融资，拓宽融资渠道。创新期货市场服务“三农”的新方式、新方法，鼓励涉农企业进入期货市场开展套期保值业务，鼓励期货公司子公司拓展业务，帮助涉农企业盘活资产，加快资金周转，防范生产经营风险。,344.0
358,2015-12,46证监会副主席在全国扶贫开发金融服务工作电视电话会议上的讲话,四是打赢定点脱贫攻坚战。今后五年，证监会要加大力度，集中力量，支持定点扶贫县打赢脱贫攻坚战。选派优秀中青年干部到定点县挂职，为挂职干部“想干事、能干事、干成事”创造有利条件。加强和定点扶贫县间的联系，深入开展调研，走进贫困乡村，走进贫困家庭，摸清底数，共商精准帮扶对策。把证监会系统和资本市场在资金、项目、信息、管理、技术、智力等方面的资源与精准帮扶对策结合起来，一家一户落实，着力增强帮扶对象“造血机能”，支持他们立足自身力量脱贫。证监会系统广大干部职工要坚决贯彻落实党中央、国务院关于定点扶贫的部署，用心、用情、用力开展工作。证券期货经营机构、上市公司等各类市场主体要认真履行所承担的社会责任，积极参与到国家扶贫开发工作中来。谢谢大家！。,321.0
359,2014-04,46七部门联合召开全国扶贫开发金融服务工作会议,深入贯彻中央扶贫工作战略部署，全面做好扶贫开发金融服务工作4月9日，人民银行、财政部、银监会、证监会、保监会、扶贫办和共青团中央七部门联合召开全国扶贫开发金融服务工作电视电话会议。会议深入学习了党的十八大、十八届三中全会精神，习近平总书记关于扶贫开发工作的重要指示和政府工作报告对扶贫开发工作的部署要求，介绍交流了扶贫开发金融服务工作情况和经验，安排部署了七部门《关于全面做好扶贫开发金融服务工作的指导意见》（银发〔2014〕65号）的贯彻落实工作。会议由人民银行党委委员、副行长刘士余主持，国务院扶贫办主任刘永富，团中央书记处书记徐晓，人民银行党委委员、行长助理郭庆平出席会议并讲话。财政部、银监会、证监会、保监会有关负责同志出席了会议。,320.0
360,2014-04,46七部门联合召开全国扶贫开发金融服务工作会议,党中央国务院高度重视扶贫开发工作，党的十八大确立了全面建成小康社会和大幅减少贫困人口的宏伟目标。十八届三中全会进一步提出了发展普惠金融的要求。习近平总书记、李克强总理等中央领导同志对扶贫开发工作做出了一系列重要指示。做好扶贫开发金融服务工作，满足扶贫对象发展生产的资金需求，是金融系统深入贯彻落实中央精神的重要举措，对于促进贫困地区经济社会的发展和全面建成小康社会目标的实现具有重要意义。金融系统要用好政策，体现使命感和责任感，用感情来做好扶贫开发金融服务工作；要认真按照中央部署要求，进行再动员、再学习、再认识、再提高、再部署，切实推动完善金融服务机制，发展普惠金融，扎实做好扶贫开发金融服务的各项工作。,303.0
361,2014-04,46七部门联合召开全国扶贫开发金融服务工作会议,会议强调，要按照开发式扶贫的方针做好扶贫开发金融服务工作。金融部门既要注重履行社会责任，又要尊重金融发展规律，坚持商业可持续和风险可控的原则，并通过加强与各相关部门协调配合，不断健全激励约束机制，切实满足贫困地区的资金需求，促进贫困地区持续健康发展。力争贫困地区每年各项贷款增速高于当年贫困地区所在省（区、市）各项贷款平均增速，新增贷款占所在省（区、市）贷款增量的比重高于上年同期水平，到2020年使贫困地区金融服务水平接近全国平均水平，初步建成全方位覆盖贫困地区各阶层和弱势群体的普惠金融体系。同时，要坚持金融服务扶贫开发和服务“三农”、区域发展有机结合，协同推进。,284.0
362,2014-04,46七部门联合召开全国扶贫开发金融服务工作会议,会议提出，扶贫开发金融服务要有的放矢、目标明确，要进一步加大金融政策扶持力度。扶贫开发金融服务要结合贫困地区发展实际，把基础设施建设、经济发展和产业结构升级、创业促就业和贫困户脱贫致富、生态建设和环境保护等方面作为金融支持的重点领域。重点抓好健全贫困地区金融组织体系、创新金融产品和服务、夯实金融基础设施、优化金融生态环境等重点工作。进一步加大政策扶持力度，力争贫困地区支农再贷款额度占所在省的比重高于上年同期水平，对贫困地区符合条件的金融机构，其新增支农再贷款额度，可在现行优惠支农再贷款利率上再降1个百分点。同时，要求各金融机构要将信贷资源向贫困地区适当倾斜，各级财政部门要进一步落实贷款优惠及奖补政策，健全风险分散补偿机制，各级银行业监管部门要对贫困地区金融机构在存贷比、不良贷款率、资本充足率等方面实施差异化监管。,361.0
363,2014-04,46七部门联合召开全国扶贫开发金融服务工作会议,会议要求，各部门要结合党的群众路线教育实践活动，上下联动，多部门协同配合，推动各项政策措施落到实处。各有关部门要认真学习深刻领会习近平总书记关于扶贫开发工作的一系列重要指示，认真学习、理解和落实政府工作报告关于扶贫开发工作的要求和任务的布置，认真贯彻落实七部委联合下发的指导意见，把金融服务工作做到实处，不断的总结经验，开拓思维，加强协同，务求实效。人民银行、银监会、证监会和保监会各派出机构，全国性金融机构的各分支行以及地方法人金融机构要认真结合第二批党的群众路线教育实践活动，把做好扶贫开发金融服务工作作为下一步整改工作的重点、努力的重点、求真务实的重点。要把七部委《指导意见》的贯彻落实情况，作为检验第二批党的群众路线教育实践活动成果的一把尺子，不辜负时代赋予我们的使命和责任，为新时期和谐社会建设，全面建成社会主义小康社会奉献出新的力量。,373.0
364,2014-04,46七部门联合召开全国扶贫开发金融服务工作会议,国家开发银行、农业银行、中国邮政储蓄银行、中国人民财产保险股份有限公司负责同志介绍了本系统扶贫开发金融服务工作情况和经验。人民银行有关司局负责同志，在京的全国性银行业金融机构和有关保险公司的负责同志参加了会议。会议在省、地、县设立了分会场，各级人民银行、财政、银监、证监、保监、扶贫办和共青团的相关负责同志以及辖区内有关金融机构的负责同志参加了分会场会议。,178.0
365,2012-05,46贵州金融工作会议在贵阳召开 赵克志出席并讲话,5月25日下午，贵州省金融工作会议在贵阳召开。省委副书记、省长赵克志出席会议并讲话。他强调，要以科学发展观为统领，认真贯彻落实国发2号文件和第四次全国金融工作会议、省第十一次党代会精神，加快推进全省金融业改革发展，形成主业鲜明、功能互补、融资便利、运作良好、治理规范的金融服务体系和风险防范体系，建立与全省经济社会发展相适应的现代金融体制，为经济社会提速转型、后发赶超提供更强大的金融支撑。副省长黄康生主持会议，省政协副主席班程农出席会议。,220.0
366,2012-05,46贵州金融工作会议在贵阳召开 赵克志出席并讲话,赵克志指出，这次金融工作会议，是进入新世纪以来贵州省召开的第一次金融工作会议，栗战书书记对开好会议非常关心，提出了明确要求。近年来，全省金融系统认真贯彻中央宏观调控政策，努力克服国际金融危机的影响，奋力争先，积极支持地方经济发展，加强金融产品服务创新，取得了显著成效，金融业整体实现快速发展。2011年全省新增存贷款连续三年双双超过千亿元，直接融资渠道进一步拓宽，保险功能得到发挥，今年4月末，全省金融机构人民币存贷款余额增速分别排全国第2位和第9位，全省保险业保费收入增速在全国排第4位，金融业主要指标在全国赶超进位的态势明显，金融支撑经济社会发展的作用显著增强。同时，金融系统积极为抗旱抗涝救灾工作组织专项信贷，为全省重大活动提供金融服务，履行社会责任的意识明显增强。通过实施“引银入黔”工程，资金流入速度明显加快，金融资源集聚功能进一步发挥，金融资源从净流出转为净流入，经营效益持续向好，贵州省金融业发展进入了新的历史阶段。,415.0
367,2012-05,46贵州金融工作会议在贵阳召开 赵克志出席并讲话,赵克志指出，要认清形势、提高认识，切实增强做好金融工作的责任感和紧迫感。当前，全球金融业发展仍然存在诸多不确定、不平衡、不可持续因素，我国金融改革创新进一步深入推进，贵州省面临着既要“赶”又要“转”的双重压力和双重任务。必须充分认识到，做好金融工作是加速发展的迫切需要，必须保持长期强劲的投入态势，大力借助金融杠杆作用，放大投资能力，加快投资进度，扩大投资总量；做好金融工作是转型升级的迫切需要，必须充分发挥金融集聚功能，优化金融资源配置，引导生产要素向工业、小微实体经济合理流动；做好金融工作是改善民生的迫切需要，必须将金融服务与改善民生有机结合起来，为贵州省扶贫攻坚、就业、教育、保障性住房等民生项目发展提供优质高效的金融服务。当前工作的重中之重，就是要抓住国家宏观政策微调的契机，加快金融与重大项目的对接；充分抓住国发2号文件机遇，加强与国家有关部门的对接，进一步争取国家政策支持，切实推动贵州省经济社会加快发展。,410.0
368,2012-05,46贵州金融工作会议在贵阳召开 赵克志出席并讲话,赵克志强调，要明确目标任务，突出工作重点，为全省经济社会提速转型、后发赶超提供更强大的金融支撑。当前和今后一个时期，全省金融工作的主要任务是，加快推进全省金融业改革发展，形成主业鲜明、功能互补、融资便利、运作良好、治理规范的金融服务体系和风险防范体系，建立与全省经济社会发展相适应的现代金融体制。主要目标是，全力推动“三个打造”，确保实现“三个高于”，力争达到“四个翻番”、“两个全覆盖”。为此，要突出抓好“五个着力”。一要着力巩固和扩大融资规模，保障全省发展融资需求。要扩大信贷融资，确保今年各项贷款增长18%-20%，年末贷款余额超过8000亿元；要扩大直接融资，力争今年新上市企业超过2家以上，股票融资和债券融资突破200亿元；要抓好新型融资，大力发展创业投资和私募股权融资，争取年内设立3-5家股权类投资企业，实现保险资金在贵州省投资的零突破；要提升地方融资平台融资能力，规范发展平台公司，加快形成一体化的投融资体系，促进现有融资平台做精、做大、做强。二要着力加强地方金融体系建设，发展壮大金融产业。实施“引金入黔”工程，积极引进实力强的全国性、地方性银行机构、外资金融机构，非银行金融机构，境内外机构投资者和风险投资机构，力争到2015年村镇银行实现县域全覆盖；发展壮大地方金融机构，加快贵州银行开业，加快推进贵阳银行上市，培育发展区域性要素交易市场，支持金阳国际金融中心加快建设；要深化农村信用社改革，力争今年25家农村信用联社改制为农村商业银行；要加快发展小额贷款公司，力争到2015年小额贷款公司实现乡镇全覆盖；要有序发展融资担保机构，逐步构建多层次融资性担保体系。三要着力提高金融服务实体经济的能力，保障经济社会发展提速转型。要围绕重大基础设施项目加大金融支持，围绕工业强省主战略加大金融支持，围绕小微企业加大金融支持，围绕破解“三农”问题加大金融支持，围绕改善民生加大金融支持。四要着力发挥政策导向作用，增强金融可持续发展能力。要全力争取金融扶持政策的落实，强化财政政策与金融政策的综合运用，强化金融政策与产业政策的有效对接，强化激励政策引导支持。五要着力改善地方金融生态，营造金融发展的良好环境。要狠抓信用体系建设，在全社会树立“诚信为荣、失信为耻”的信用氛围；要加强金融中介服务体系建设，大力发展各类中介机构，促进专业化水平和服务质量不断提升；要加强金融维权联动体系建设，严厉打击金融犯罪，创造良好金融环境。,1016.0
369,2012-05,46贵州金融工作会议在贵阳召开 赵克志出席并讲话,赵克志要求，各地要把金融工作摆在更加突出的位置，加强对金融工作的组织领导，建立健全地方金融管理体制，不断提高运用金融推动科学发展的能力。金融监管部门和在黔金融机构要围绕省委、省政府的中心工作，在有效防范金融风险的同时，全力支持贵州省经济社会又好又快、更好更快发展。各金融机构、各地各部门要树立大局意识，加强协调配合，形成工作合力，全力推动贵州省金融业持续健康发展，以优异成绩迎接党的十八大胜利召开。,199.0
370,2012-05,46贵州金融工作会议在贵阳召开 赵克志出席并讲话,黄康生指出，这次会议是在贵州省坚持科学发展、奋力后发赶超的关键时期召开的一次重要会议。全省各地各部门和金融系统要迅速组织传达学习贯彻，把思想和行动统一到省委、省政府关于金融工作的决策和部署上来。要切实抓好会议精神的贯彻落实，各项工作都要做到早谋划、早部署、早推进，真正抓紧抓实抓好；要切实抓好金融服务实体经济的落实，推动金融资源向“三化”建设聚集，向以交通、水利为重点的基础设施建设聚集，向优势企业和小微企业聚集，向“十大民生工程”聚集；要切实抓好政府服务金融发展的落实，不断提高服务金融发展的能力和水平，开创全省经济金融良性互动、协调发展的新局面。会上，人民银行贵阳中心支行、贵州银监局、贵州证监局、贵州保监局作交流发言。省政府秘书长唐德智，省有关部门、各市(州)及各县(市、区、特区)政府主要负责人，部分中央驻黔单位及部分企业负责人，各市(州)金融办和省内各金融机构、部分准金融机构负责人参加会议。,401.0
371,2012-02,46韩正在上海金融工作会议上要求把握“四个坚持”,上海市金融工作会议20日下午召开。市委副书记、市长韩正出席会议并讲话。韩正说，建设上海国际金融中心是一项国家战略，上海是实施国家战略的一个平台。要认真贯彻落实全国金融工作会议精神，按照中央关于进一步加快上海国际金融中心建设的战略部署，总结经验，把握“四个坚持”，促进金融更好地服务全国实体经济发展，服务上海创新驱动、转型发展。,163.0
